"No.","Time","Source","Destination","Protocol","Length","Info","Tcp Flags","Source MAC Address","Destination MAC","Source IP ARP","Destination IP ARP","Time to live","Flags","Delta time","Frame length"
"93","2025-04-18 19:45:32.886561","192.168.1.13","23.219.172.225","TCP","1438","50482  >  443 [ACK] Seq=16598 Ack=448 Win=1019 Len=1384 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000000000","1438"
"94","2025-04-18 19:45:32.886561","192.168.1.13","23.219.172.225","TLSv1.2","374","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000000000","374"
"95","2025-04-18 19:45:32.886715","192.168.1.13","23.219.172.225","TCP","1438","50482  >  443 [ACK] Seq=18302 Ack=448 Win=1019 Len=1384 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000154000","1438"
"96","2025-04-18 19:45:32.886715","192.168.1.13","23.219.172.225","TCP","1438","50482  >  443 [ACK] Seq=19686 Ack=448 Win=1019 Len=1384 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000000000","1438"
"97","2025-04-18 19:45:32.886715","192.168.1.13","23.219.172.225","TCP","1438","50482  >  443 [ACK] Seq=21070 Ack=448 Win=1019 Len=1384 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000000000","1438"
"98","2025-04-18 19:45:32.886715","192.168.1.13","23.219.172.225","TCP","1438","50482  >  443 [ACK] Seq=22454 Ack=448 Win=1019 Len=1384 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000000000","1438"
"99","2025-04-18 19:45:32.886715","192.168.1.13","23.219.172.225","TLSv1.2","1219","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000000000","1219"
"100","2025-04-18 19:45:32.886788","192.168.1.13","23.219.172.225","TLSv1.2","85","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000073000","85"
"101","2025-04-18 19:45:32.932893","23.219.172.225","192.168.1.13","TCP","54","443  >  50482 [ACK] Seq=448 Ack=16598 Win=524 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.046105000","54"
"102","2025-04-18 19:45:32.932893","23.219.172.225","192.168.1.13","TCP","54","443  >  50482 [ACK] Seq=448 Ack=18302 Win=551 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","54"
"103","2025-04-18 19:45:32.932893","23.219.172.225","192.168.1.13","TCP","54","443  >  50482 [ACK] Seq=448 Ack=21070 Win=594 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","54"
"104","2025-04-18 19:45:32.932893","23.219.172.225","192.168.1.13","TCP","54","443  >  50482 [ACK] Seq=448 Ack=25003 Win=655 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","54"
"105","2025-04-18 19:45:32.932893","23.219.172.225","192.168.1.13","TCP","54","443  >  50482 [ACK] Seq=448 Ack=25034 Win=655 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","54"
"106","2025-04-18 19:45:32.939858","192.168.1.13","172.65.217.212","TLSv1.2","84","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.006965000","84"
"107","2025-04-18 19:45:32.970176","172.65.217.212","192.168.1.13","TCP","54","5223  >  49427 [ACK] Seq=1 Ack=31 Win=19 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.030318000","54"
"108","2025-04-18 19:45:32.973189","23.219.172.225","192.168.1.13","TLSv1.2","471","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.003013000","471"
"109","2025-04-18 19:45:32.973189","23.219.172.225","192.168.1.13","TLSv1.2","85","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","85"
"110","2025-04-18 19:45:32.973295","192.168.1.13","23.219.172.225","TCP","54","50482  >  443 [ACK] Seq=25034 Ack=896 Win=1024 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000106000","54"
"111","2025-04-18 19:45:33.021862","fe80::1","ff02::16","ICMPv6","170","Multicast Listener Report Message v2","","fc:57:03:cc:07:80","33:33:00:00:00:16","","","","","0.048567000","170"
"112","2025-04-18 19:45:33.043445","192.168.1.13","162.159.136.234","TLSv1.2","108","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.021583000","108"
"113","2025-04-18 19:45:33.070765","162.159.136.234","192.168.1.13","TCP","54","443  >  65451 [ACK] Seq=1179 Ack=55 Win=10 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.027320000","54"
"114","2025-04-18 19:45:33.129070","162.159.136.234","192.168.1.13","TLSv1.2","108","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.058305000","108"
"115","2025-04-18 19:45:33.157343","162.159.136.234","192.168.1.13","TLSv1.2","103","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.028273000","103"
"116","2025-04-18 19:45:33.157343","162.159.136.234","192.168.1.13","TLSv1.2","110","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","110"
"117","2025-04-18 19:45:33.157427","192.168.1.13","162.159.136.234","TCP","54","65451  >  443 [ACK] Seq=55 Ack=1338 Win=510 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000084000","54"
"118","2025-04-18 19:45:33.162666","162.159.136.234","192.168.1.13","TLSv1.2","107","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.005239000","107"
"119","2025-04-18 19:45:33.162769","192.168.1.13","162.159.136.234","TCP","54","65451  >  443 [ACK] Seq=55 Ack=1391 Win=510 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000103000","54"
"120","2025-04-18 19:45:33.226314","fe80::7003:7bff:fe76:4c7b","ff02::16","ICMPv6","110","Multicast Listener Report Message v2","","72:03:7b:76:4c:7b","33:33:00:00:00:16","","","","","0.063545000","110"
"121","2025-04-18 19:45:33.279379","162.159.136.234","192.168.1.13","TLSv1.2","112","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.053065000","112"
"122","2025-04-18 19:45:33.328251","192.168.1.13","162.159.136.234","TCP","54","65451  >  443 [ACK] Seq=55 Ack=1449 Win=509 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.048872000","54"
"123","2025-04-18 19:45:33.431252","fc:57:03:cc:07:80","Broadcast","ARP","60","Who has 192.168.1.7? Tell 192.168.1.1","","fc:57:03:cc:07:80","ff:ff:ff:ff:ff:ff","192.168.1.1","192.168.1.7","","","0.103001000","60"
"124","2025-04-18 19:45:33.431424","fc:57:03:cc:07:80","Broadcast","ARP","60","Who has 192.168.1.5? Tell 192.168.1.1","","fc:57:03:cc:07:80","ff:ff:ff:ff:ff:ff","192.168.1.1","192.168.1.5","","","0.000172000","60"
"125","2025-04-18 19:45:33.431424","fe80::4830:abff:fe87:9537","ff02::16","ICMPv6","110","Multicast Listener Report Message v2","","4a:30:ab:87:95:37","33:33:00:00:00:16","","","","","0.000000000","110"
"126","2025-04-18 19:45:33.533523","fe80::3882:22ff:fee0:2312","ff02::16","ICMPv6","90","Multicast Listener Report Message v2","","3a:82:22:e0:23:12","33:33:00:00:00:16","","","","","0.102099000","90"
"127","2025-04-18 19:45:33.635687","192.168.1.10","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.1 for any sources","","9e:8f:a2:1b:80:3a","01:00:5e:00:00:16","","","1","0x0000","0.102164000","54"
"128","2025-04-18 19:45:33.841309","fe80::1","ff02::16","ICMPv6","170","Multicast Listener Report Message v2","","fc:57:03:cc:07:80","33:33:00:00:00:16","","","","","0.205622000","170"
"129","2025-04-18 19:45:34.137050","162.159.136.234","192.168.1.13","TLSv1.2","181","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.295741000","181"
"130","2025-04-18 19:45:34.182979","192.168.1.13","162.159.136.234","TCP","54","65451  >  443 [ACK] Seq=55 Ack=1576 Win=509 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.045929000","54"
"131","2025-04-18 19:45:34.340366","162.159.136.234","192.168.1.13","TLSv1.2","131","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.157387000","131"
"132","2025-04-18 19:45:34.382183","192.168.1.13","162.159.136.234","TCP","54","65451  >  443 [ACK] Seq=55 Ack=1653 Win=509 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.041817000","54"
"133","2025-04-18 19:45:34.382406","192.168.1.13","139.99.122.116","TCP","74","50390  >  17351 [PSH, ACK] Seq=1 Ack=1 Win=514 Len=20","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000223000","74"
"134","2025-04-18 19:45:34.568390","139.99.122.116","192.168.1.13","TCP","54","17351  >  50390 [ACK] Seq=1 Ack=21 Win=1024 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","114","0x4000","0.185984000","54"
"135","2025-04-18 19:45:34.572036","139.99.122.116","192.168.1.13","TCP","74","17351  >  50390 [PSH, ACK] Seq=1 Ack=21 Win=1024 Len=20","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","114","0x4000","0.003646000","74"
"136","2025-04-18 19:45:34.572227","192.168.1.13","139.99.122.116","TCP","74","50390  >  17351 [PSH, ACK] Seq=21 Ack=21 Win=514 Len=20","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000191000","74"
"137","2025-04-18 19:45:34.572594","139.99.122.116","192.168.1.13","TCP","74","17351  >  50390 [PSH, ACK] Seq=21 Ack=21 Win=1024 Len=20","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","114","0x4000","0.000367000","74"
"138","2025-04-18 19:45:34.614387","192.168.1.13","139.99.122.116","TCP","54","50390  >  17351 [ACK] Seq=41 Ack=41 Win=514 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.041793000","54"
"139","2025-04-18 19:45:34.756025","139.99.122.116","192.168.1.13","TCP","54","17351  >  50390 [ACK] Seq=41 Ack=41 Win=1024 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","114","0x4000","0.141638000","54"
"140","2025-04-18 19:45:34.837113","162.159.136.234","192.168.1.13","TLSv1.2","241","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.081088000","241"
"141","2025-04-18 19:45:34.878292","192.168.1.13","162.159.136.234","TCP","54","65451  >  443 [ACK] Seq=55 Ack=1840 Win=514 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.041179000","54"
"142","2025-04-18 19:45:35.175480","162.159.136.234","192.168.1.13","TLSv1.2","233","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.297188000","233"
"143","2025-04-18 19:45:35.219372","192.168.1.13","162.159.136.234","TCP","54","65451  >  443 [ACK] Seq=55 Ack=2019 Win=513 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.043892000","54"
"144","2025-04-18 19:45:35.478806","fc:57:03:cc:07:80","Broadcast","ARP","60","Who has 192.168.1.10? Tell 192.168.1.1","","fc:57:03:cc:07:80","ff:ff:ff:ff:ff:ff","192.168.1.1","192.168.1.10","","","0.259434000","60"
"145","2025-04-18 19:45:35.479475","fc:57:03:cc:07:80","Broadcast","ARP","60","Who has 192.168.1.13? Tell 192.168.1.1","","fc:57:03:cc:07:80","ff:ff:ff:ff:ff:ff","192.168.1.1","192.168.1.13","","","0.000669000","60"
"146","2025-04-18 19:45:35.479475","fc:57:03:cc:07:80","Broadcast","ARP","60","Who has 192.168.1.2? Tell 192.168.1.1","","fc:57:03:cc:07:80","ff:ff:ff:ff:ff:ff","192.168.1.1","192.168.1.2","","","0.000000000","60"
"147","2025-04-18 19:45:35.479498","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","ARP","42","192.168.1.13 is at 90:0f:0c:31:14:3b","","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","192.168.1.13","192.168.1.1","","","0.000023000","42"
"148","2025-04-18 19:45:35.659675","192.168.1.13","151.101.128.223","TLSv1.2","94","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.180177000","94"
"149","2025-04-18 19:45:35.659766","192.168.1.13","151.101.128.223","TLSv1.2","94","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000091000","94"
"150","2025-04-18 19:45:35.659786","192.168.1.13","151.101.128.223","TCP","54","50491  >  443 [FIN, ACK] Seq=81 Ack=1 Win=4140 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267F","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000020000","54"
"151","2025-04-18 19:45:35.719220","151.101.128.223","192.168.1.13","TLSv1.2","78","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","56","0x4000","0.059434000","78"
"152","2025-04-18 19:45:35.719335","192.168.1.13","151.101.128.223","TCP","54","50491  >  443 [RST, ACK] Seq=82 Ack=25 Win=0 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267R\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000115000","54"
"153","2025-04-18 19:45:35.719736","151.101.128.223","192.168.1.13","TCP","54","443  >  50491 [ACK] Seq=1 Ack=41 Win=290 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","56","0x4000","0.000401000","54"
"154","2025-04-18 19:45:35.719736","151.101.128.223","192.168.1.13","TCP","54","443  >  50491 [ACK] Seq=1 Ack=82 Win=290 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","56","0x4000","0.000000000","54"
"155","2025-04-18 19:45:35.719736","151.101.128.223","192.168.1.13","TCP","54","443  >  50491 [RST, ACK] Seq=25 Ack=82 Win=290 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267R\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","56","0x4000","0.000000000","54"
"156","2025-04-18 19:45:35.940967","192.168.1.13","172.64.146.88","TCP","66","50500  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1","\302\267\302\267\302\267\302\267\302\267\302\267\302\267\302\267\302\267\302\267S\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.221231000","66"
"157","2025-04-18 19:45:35.968785","172.64.146.88","192.168.1.13","TCP","66","8443  >  50500 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM=1 WS=8192","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267S\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.027818000","66"
"158","2025-04-18 19:45:35.968926","192.168.1.13","172.64.146.88","TCP","54","50500  >  8443 [ACK] Seq=1 Ack=1 Win=131584 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000141000","54"
"159","2025-04-18 19:45:35.969383","192.168.1.13","172.64.146.88","TLSv1.3","571","Client Hello","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","90:0f:0c:31:14:3b","fc:57:03:cc:07:80","","","128","0x4000","0.000457000","571"
"160","2025-04-18 19:45:35.996301","172.64.146.88","192.168.1.13","TCP","54","8443  >  50500 [ACK] Seq=1 Ack=518 Win=73728 Len=0","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.026918000","54"
"161","2025-04-18 19:45:36.000319","172.64.146.88","192.168.1.13","TLSv1.3","1494","Server Hello, Change Cipher Spec","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.004018000","1494"
"162","2025-04-18 19:45:36.000319","172.64.146.88","192.168.1.13","TCP","1494","8443  >  50500 [ACK] Seq=1441 Ack=518 Win=73728 Len=1440 [TCP segment of a reassembled PDU]","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","fc:57:03:cc:07:85","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1494"
"163","2025-04-18 19:45:36.000319","172.64.146.88","192.168.1.13","TLSv1.3","1107","Application Data","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","fc:57:03:cc:07:80","90:0f:0c:31:14:3b","","","55","0x4000","0.000000000","1107"
